Date,Open,High,Low,Close,Volume
6/11/2015,99.2,99.8,98.83,99.24,6175188
6/10/2015,98.48,99.55,98.2,98.88,10025139
6/9/2015,98.44,98.54,97.8,98.21,7844315
6/8/2015,98.6,98.98,97.96,97.96,7054613
6/5/2015,98.99,99.05,98.2,98.59,7557268
6/4/2015,99.94,100.47,99.06,99.23,8057860
6/3/2015,100.32,100.43,99.84,100.09,5375153
6/2/2015,99.92,100.24,99.1,99.98,8312446
6/1/2015,100.28,100.6,99.72,100.04,7298085
5/29/2015,101.55,101.62,99.83,100.14,9957798
5/28/2015,101.01,101.7,100.81,101.15,5700051
5/27/2015,101.01,101.41,100.8,101.13,9297934
5/26/2015,101.23,101.55,100.58,100.82,7918872
5/22/2015,102.27,102.41,101.33,101.35,6216965
5/21/2015,102.91,103.3,102.34,102.42,6875627
5/20/2015,104.42,104.48,103.31,103.6,7146547
5/19/2015,103.66,104.12,103.25,103.96,7724081
5/18/2015,102.37,104.34,102.32,103.42,10479584
5/15/2015,101.98,102.32,101.67,102.3,6023543
5/14/2015,100.97,101.87,100.95,101.83,5454009
5/13/2015,100.68,101.13,100.47,100.55,5826750
5/12/2015,100.88,101.05,100.28,100.47,6903070
5/11/2015,101.32,101.66,101.01,101.03,5698884
5/8/2015,100.48,101.67,100.44,101.47,7508622
5/7/2015,98.94,100,98.91,99.66,6401552
5/6/2015,99.62,99.87,98.66,99.17,8030769
5/5/2015,100.13,100.29,99.29,99.5,8828129
5/4/2015,100.33,100.55,100.16,100.35,5532387
5/1/2015,99.62,100.39,99.62,100.13,6255973
4/30/2015,100.07,100.15,98.77,99.2,10170628
4/29/2015,100.51,100.61,99.9,100.39,8926249
4/28/2015,100.45,100.95,99.31,100.74,7484612
4/27/2015,101.16,101.6,100.47,100.58,9113861
4/24/2015,100.11,101.53,100,101.08,6566915
4/23/2015,100.5,100.82,99.91,100.46,7351494
4/22/2015,100.63,100.8,99.96,100.43,4764283
4/21/2015,100.66,100.99,100.16,100.3,6532698
4/20/2015,100.26,100.88,100.05,100.21,6668541
4/17/2015,99.37,99.85,99.11,99.58,11084248
4/16/2015,100.27,100.32,99.77,99.79,7324783
4/15/2015,100.54,101.24,100.33,100.6,8237103
4/14/2015,101.05,101.46,100.18,100.52,9322175
4/13/2015,101.54,101.98,100.55,100.55,10753497
4/10/2015,101.33,102.14,100.93,102.06,6786456
4/9/2015,100.57,101.65,100.33,101.33,8073887
4/8/2015,99.84,100.45,99.6,100.16,7354110
4/7/2015,99.55,100.87,99.43,100.1,7900303
4/6/2015,98.84,99.56,98.04,99.16,9697623
4/2/2015,99.44,99.99,98.89,99.64,6097146
4/1/2015,100.46,100.46,98.61,99.15,11368126
3/31/2015,100.97,101.49,100.59,100.6,8027954
3/30/2015,101.24,101.86,100.76,101.55,6061170
3/27/2015,100.28,100.95,100.15,100.34,5847382
3/26/2015,99.95,100.81,99.56,100.14,9972373
3/25/2015,101.85,102.5,100.34,100.34,8444099
3/24/2015,102.83,103.23,101.93,101.96,8390708
3/23/2015,102.47,103.35,102.23,102.98,9015961
3/20/2015,101.87,102.9,101.76,102.4,12433761
3/19/2015,101.04,101.96,100.91,101.69,6863107
3/18/2015,99.89,101.74,99.13,101.46,7972458
3/17/2015,100.11,100.52,99.41,99.89,7301526
3/16/2015,99.74,101.07,99.74,101.06,7726509
3/13/2015,99.85,100.05,98.64,99.21,7821813
3/12/2015,98.96,100.24,98.83,99.83,8317996
3/11/2015,99.83,99.83,98.22,98.32,9138141
3/10/2015,99.99,100.44,99.51,99.53,8735743
3/9/2015,100.2,100.92,99.76,100.66,5701061
3/6/2015,102.09,102.43,99.88,100.11,9287621
3/5/2015,102.07,103.21,102,102.52,8042336
3/4/2015,102.12,102.12,101.17,101.65,8665474
3/3/2015,103.1,103.1,101.81,102.34,6419659
3/2/2015,102.86,103.41,102.7,103.22,7277612
